date,city,PM2_5,PM10,O3,NO2,SO2,temperature,AQI
2023-02-05,杭州,69.3,114.9,81.9,30.0,20.6,-1.3,116.0
2023-02-05,成都,71.1,112.2,56.6,42.5,17.2,-1.3,108.0
2023-02-05,武汉,79.7,124.7,53.0,29.2,7.0,-1.3,117.0
2023-02-05,西安,58.2,106.6,72.0,15.9,15.3,-1.3,99.0
2023-02-05,南京,97.1,156.6,48.9,52.9,16.2,-1.3,136.0
2023-02-05,重庆,57.7,91.2,89.5,33.9,24.4,-1.3,105.0
2023-02-06,北京,64.6,109.8,98.2,39.5,9.1,-1.1,117.0
2023-02-06,上海,41.1,71.3,62.8,44.9,12.7,-1.1,74.0
2023-02-06,广州,4.0,10.4,56.5,34.1,11.7,-1.1,27.0
2023-02-06,深圳,37.8,74.8,105.6,4.1,16.1,-1.1,88.0
2023-02-06,杭州,60.2,100.9,65.5,50.0,9.6,-1.1,98.0
2023-02-06,成都,,141.7,56.3,29.6,8.0,-1.1,124.0
2023-02-06,武汉,46.0,78.1,111.7,43.8,14.6,-1.1,100.0
2023-02-06,西安,58.6,93.7,75.9,45.1,17.3,-1.1,101.0
2023-02-06,南京,98.0,152.2,60.4,53.0,15.3,-1.1,142.0
2023-02-06,重庆,18.2,39.9,69.4,24.1,18.2,-1.1,50.0
2023-02-07,北京,106.3,166.4,49.4,46.1,16.2,-0.9,147.0
2023-02-07,上海,80.7,135.7,28.7,45.9,14.8,-0.9,108.0
2023-02-07,广州,102.9,171.0,22.1,14.1,9.5,-0.9,132.0
2023-02-07,深圳,,122.1,50.7,27.9,20.6,-0.9,113.0
2023-02-07,杭州,80.4,130.5,77.7,12.1,12.2,-0.9,128.0
2023-02-07,成都,60.7,102.9,71.9,40.8,5.5,-0.9,102.0
2023-02-07,武汉,69.4,121.6,82.3,27.5,8.5,-0.9,116.0
2023-02-07,西安,74.9,124.5,92.2,23.9,5.8,-0.9,127.0
2023-02-07,南京,42.3,73.7,59.4,12.8,12.2,-0.9,75.0
2023-02-07,重庆,74.2,127.8,47.9,41.4,8.0,-0.9,108.0
2023-02-08,北京,45.2,76.5,65.9,49.8,10.2,-0.7,81.0
2023-02-08,上海,61.0,110.9,44.0,39.2,17.8,-0.7,91.0
2023-02-08,广州,71.7,117.5,75.0,32.8,2.5,-0.7,116.0
2023-02-08,深圳,58.3,100.6,49.5,18.8,7.8,-0.7,90.0
2023-02-08,杭州,,119.5,64.5,16.3,18.9,-0.7,120.0
2023-02-08,成都,37.2,68.6,70.5,4.2,12.6,-0.7,73.0
2023-02-08,武汉,78.3,132.4,52.4,41.4,16.9,-0.7,115.0
2023-02-08,西安,55.2,95.4,54.4,32.7,4.9,-0.7,88.0
2023-02-08,南京,59.0,100.4,49.7,32.8,7.3,-0.7,91.0
2023-02-08,重庆,29.3,51.8,70.5,36.1,15.1,-0.7,63.0
2023-02-09,北京,81.8,140.4,74.3,47.3,3.0,-0.4,128.0
2023-02-09,上海,41.0,68.3,64.4,15.1,14.8,-0.4,75.0
2023-02-09,广州,107.4,180.6,32.9,54.6,7.0,-0.4,142.0
2023-02-09,深圳,54.4,82.5,71.8,28.7,17.6,-0.4,94.0
2023-02-09,杭州,64.6,116.1,90.1,32.6,16.2,-0.4,114.0
2023-02-09,成都,55.0,95.9,58.7,34.9,20.1,-0.4,89.0
2023-02-09,武汉,19.4,37.2,88.5,46.6,12.1,-0.4,59.0
2023-02-09,西安,14.7,37.7,53.3,34.9,15.9,-0.4,39.0
2023-02-09,南京,42.2,77.4,44.7,40.2,16.6,-0.4,69.0
2023-02-09,重庆,,105.8,71.9,56.8,19.1,-0.4,110.0
2023-02-10,北京,109.3,168.7,50.2,20.3,12.9,-0.2,151.0
2023-02-10,上海,107.6,169.6,,40.8,8.7,-0.2,160.0
2023-02-10,广州,52.7,85.3,57.9,58.1,17.7,-0.2,86.0
2023-02-10,深圳,75.6,123.7,45.3,22.9,14.8,-0.2,109.0
2023-02-10,杭州,85.3,137.8,89.1,16.8,9.2,-0.2,138.0
2023-02-10,成都,95.7,149.4,67.0,33.3,10.8,-0.2,142.0
2023-02-10,武汉,77.6,121.5,47.2,20.4,13.9,-0.2,112.0
2023-02-10,西安,18.1,22.9,39.1,44.1,13.9,-0.2,37.0
2023-02-10,南京,71.7,124.8,54.4,42.0,10.9,-0.2,108.0
2023-02-10,重庆,88.0,137.5,52.3,38.6,9.4,-0.2,127.0
2023-02-11,北京,47.1,88.6,77.6,43.9,11.1,0.0,88.0
2023-02-11,上海,97.3,154.3,51.5,41.0,23.2,0.0,137.0
2023-02-11,广州,104.5,167.8,98.3,25.3,8.6,0.0,165.0
2023-02-11,深圳,68.3,106.5,67.9,44.1,3.5,0.0,109.0
2023-02-11,杭州,,107.1,74.7,15.7,0.4,0.0,110.0
2023-02-11,成都,106.2,167.2,71.4,31.0,17.8,0.0,156.0
2023-02-11,武汉,51.0,83.8,40.7,32.2,11.9,0.0,77.0
2023-02-11,西安,91.6,147.9,61.8,46.9,14.7,0.0,135.0
2023-02-11,南京,53.8,94.4,63.9,33.4,15.2,0.0,90.0
2023-02-11,重庆,62.3,104.9,54.6,44.2,9.1,0.0,97.0
2023-02-12,北京,99.1,160.5,35.9,39.1,12.5,0.2,133.0
2023-02-12,上海,75.9,128.4,63.0,32.1,12.4,0.2,116.0
2023-02-12,广州,97.3,162.0,57.7,44.1,19.1,0.2,140.0
2023-02-12,深圳,117.9,187.4,63.9,37.1,11.7,0.2,167.0
2023-02-12,杭州,70.3,116.7,78.0,38.9,12.3,0.2,116.0
2023-02-12,成都,,45.6,28.5,31.8,10.3,0.2,46.0
2023-02-12,武汉,63.5,108.9,52.5,40.7,7.1,0.2,97.0
2023-02-12,西安,81.7,136.4,37.5,55.1,23.7,0.2,113.0
2023-02-12,南京,77.8,134.1,86.9,55.4,7.1,0.2,128.0
2023-02-12,重庆,76.1,130.1,55.1,60.1,13.5,0.2,113.0
2023-02-13,北京,75.5,127.2,99.5,50.5,14.6,0.5,130.0
2023-02-13,上海,97.0,162.8,66.8,38.5,17.6,0.5,143.0
2023-02-13,广州,70.5,123.2,51.1,42.8,14.9,0.5,105.0
2023-02-13,深圳,76.8,125.6,35.9,44.0,10.9,0.5,107.0
2023-02-13,杭州,31.6,58.1,27.6,42.3,0.4,0.5,49.0
2023-02-13,成都,77.1,125.3,51.4,13.9,11.9,0.5,113.0
2023-02-13,武汉,45.3,72.0,25.3,27.7,15.1,0.5,64.0
2023-02-13,西安,72.8,114.9,90.1,52.8,16.5,0.5,123.0
2023-02-13,南京,70.7,111.7,93.3,39.7,6.6,0.5,122.0
2023-02-13,重庆,91.0,151.5,78.3,38.8,12.7,0.5,141.0
2023-02-14,北京,44.5,78.0,61.0,-3.4,6.2,0.7,78.0
2023-02-14,上海,85.6,131.8,89.9,26.3,13.4,0.7,139.0
2023-02-14,广州,66.1,115.5,53.7,18.6,11.8,0.7,101.0
2023-02-14,深圳,86.0,134.5,62.5,28.9,6.9,0.7,128.0
2023-02-14,杭州,54.4,91.1,35.2,50.4,7.3,0.7,79.0
2023-02-14,成都,37.0,75.0,79.4,30.0,18.0,0.7,76.0
2023-02-14,武汉,102.3,158.5,94.7,44.4,22.9,0.7,161.0
2023-02-14,西安,41.6,71.0,50.6,20.6,23.8,0.7,70.0
2023-02-14,南京,69.3,110.0,25.5,27.0,15.5,0.7,93.0
2023-02-14,重庆,9.2,25.7,115.3,44.5,10.7,0.7,57.0
2023-02-15,北京,18.1,44.2,81.4,41.5,11.7,0.9,54.0
2023-02-15,上海,44.1,75.6,72.9,8.5,13.4,0.9,82.0
2023-02-15,广州,75.0,126.3,71.7,33.7,18.7,0.9,119.0
2023-02-15,深圳,81.0,129.2,55.1,40.6,18.8,0.9,119.0
2023-02-15,杭州,26.1,56.6,74.0,41.9,2.6,0.9,61.0
2023-02-15,成都,80.0,127.0,58.1,45.5,3.7,0.9,119.0
2023-02-15,武汉,93.5,159.2,69.6,26.0,8.1,0.9,140.0
2023-02-15,西安,90.6,143.2,84.4,18.6,16.4,0.9,142.0
2023-02-15,南京,59.8,99.0,57.7,27.3,14.0,0.9,95.0
2023-02-15,重庆,70.1,117.5,83.3,31.4,13.1,0.9,117.0
2023-02-16,北京,74.1,107.1,56.5,35.0,7.8,1.2,112.0
2023-02-16,上海,34.0,59.2,57.6,39.4,8.5,1.2,64.0
2023-02-16,广州,64.2,100.7,20.3,52.8,2.0,1.2,85.0
2023-02-16,深圳,68.1,98.5,58.5,25.2,11.2,1.2,105.0
2023-02-16,杭州,76.6,133.2,61.3,40.1,15.9,1.2,116.0
2023-02-16,成都,,116.4,48.7,19.6,12.7,1.2,100.0
2023-02-16,武汉,63.3,114.8,52.7,37.3,0.4,1.2,97.0
2023-02-16,西安,-8.2,-8.7,92.8,45.0,14.9,1.2,27.0
2023-02-16,南京,77.5,120.2,81.9,29.0,6.5,1.2,126.0
2023-02-16,重庆,71.4,125.5,58.9,25.1,11.5,1.2,109.0
2023-02-17,北京,120.1,184.5,89.7,32.9,12.6,1.4,180.0
2023-02-17,上海,26.7,45.4,74.0,17.6,-0.6,1.4,62.0
2023-02-17,广州,115.3,191.6,81.0,41.6,11.0,1.4,171.0
2023-02-17,深圳,74.2,123.0,26.8,37.8,13.7,1.4,100.0
2023-02-17,杭州,69.2,106.1,68.9,50.4,18.7,1.4,111.0
2023-02-17,成都,58.6,87.8,71.6,39.1,1.1,1.4,99.0
2023-02-17,武汉,47.1,86.7,89.0,47.8,10.0,1.4,92.0
2023-02-17,西安,65.7,98.8,84.7,45.9,7.1,1.4,113.0
2023-02-17,南京,57.0,93.9,48.5,35.6,18.1,1.4,88.0
2023-02-17,重庆,95.6,156.4,69.7,12.1,9.7,1.4,143.0
2023-02-18,北京,84.0,135.4,49.5,37.3,6.3,1.7,121.0
2023-02-18,上海,61.6,111.4,54.9,56.0,2.6,1.7,96.0
2023-02-18,广州,,114.2,75.2,9.0,12.0,1.7,110.0
2023-02-18,深圳,91.2,150.4,68.1,27.7,12.9,1.7,137.0
2023-02-18,杭州,55.3,94.9,63.0,19.2,9.9,1.7,92.0
2023-02-18,成都,-1.0,5.4,69.9,53.0,10.4,1.7,27.0
2023-02-18,武汉,,109.5,94.8,47.9,12.5,1.7,109.0
2023-02-18,西安,79.0,121.5,48.5,24.9,11.2,1.7,114.0
2023-02-18,南京,75.6,121.3,41.5,16.9,17.7,1.7,107.0
2023-02-18,重庆,44.2,74.9,80.5,49.1,23.7,1.7,85.0
2023-02-19,北京,80.4,124.9,24.2,51.2,27.3,2.0,106.0
2023-02-19,上海,63.2,101.3,72.3,51.3,5.1,2.0,105.0
2023-02-19,广州,,174.7,84.9,33.0,11.9,2.0,168.0
2023-02-19,深圳,68.5,123.3,96.4,27.5,13.6,2.0,121.0
2023-02-19,杭州,86.6,140.6,,31.9,15.6,2.0,126.0
2023-02-19,成都,69.4,115.7,54.1,29.7,7.5,2.0,105.0
2023-02-19,武汉,66.5,113.3,56.1,34.8,17.7,2.0,102.0
2023-02-19,西安,45.0,75.5,81.1,51.0,2.9,2.0,86.0
2023-02-19,南京,53.5,83.7,83.7,36.6,8.4,2.0,98.0
2023-02-19,重庆,58.8,100.0,65.7,26.4,23.8,2.0,97.0
2023-02-20,北京,35.6,66.2,85.1,47.0,15.2,2.2,77.0
2023-02-20,上海,109.3,175.9,78.9,21.4,10.0,2.2,163.0
2023-02-20,广州,49.2,84.4,76.9,33.3,15.7,2.2,90.0
2023-02-20,深圳,68.4,112.5,38.3,42.4,9.3,2.2,97.0
2023-02-20,杭州,,119.4,68.6,36.9,8.9,2.2,109.0
2023-02-20,成都,,82.6,77.5,45.0,11.8,2.2,89.0
2023-02-20,武汉,46.1,80.5,41.8,38.7,17.3,2.2,72.0
2023-02-20,西安,49.4,88.4,51.5,31.2,9.5,2.2,80.0
2023-02-20,南京,41.3,69.3,50.0,36.5,17.9,2.2,70.0
2023-02-20,重庆,77.0,128.8,95.3,35.0,9.9,2.2,131.0
2023-02-21,北京,80.0,127.2,68.6,35.8,13.4,2.5,123.0
2023-02-21,上海,91.8,143.4,72.5,46.0,11.5,2.5,139.0
2023-02-21,广州,62.5,111.0,70.6,31.7,5.2,2.5,103.0
2023-02-21,深圳,63.8,111.5,61.0,19.0,2.3,2.5,101.0
2023-02-21,杭州,33.3,65.8,71.1,36.7,15.8,2.5,68.0
2023-02-21,成都,31.5,48.5,65.2,22.2,9.9,2.5,64.0
2023-02-21,武汉,52.1,85.8,86.5,32.0,-2.7,2.5,97.0
2023-02-21,西安,11.8,32.2,46.7,23.6,4.4,2.5,33.0
2023-02-21,南京,61.9,101.3,64.8,40.4,9.1,2.5,100.0
2023-02-21,重庆,96.4,143.0,71.4,29.2,7.6,2.5,144.0
2023-02-22,北京,35.4,60.0,52.2,43.4,19.3,2.8,63.0
2023-02-22,上海,74.5,123.1,74.1,31.7,12.0,2.8,119.0
2023-02-22,广州,86.0,137.6,62.6,41.7,10.7,2.8,128.0
2023-02-22,深圳,51.2,87.5,54.3,26.4,5.9,2.8,83.0
2023-02-22,杭州,93.5,155.0,58.0,41.3,11.3,2.8,135.0
2023-02-22,成都,83.2,131.4,72.5,34.5,12.4,2.8,129.0
2023-02-22,武汉,35.2,69.1,55.4,44.9,7.5,2.8,64.0
2023-02-22,西安,86.2,131.3,52.7,48.9,-0.7,2.8,125.0
2023-02-22,南京,66.5,112.6,72.5,23.9,-0.2,2.8,109.0
2023-02-22,重庆,68.7,118.7,47.9,51.5,17.4,2.8,102.0
2023-02-23,北京,21.9,44.7,80.9,34.8,11.9,3.0,59.0
2023-02-23,上海,70.4,115.9,77.6,52.9,17.1,3.0,116.0
2023-02-23,广州,69.0,115.4,59.3,51.1,10.5,3.0,107.0
2023-02-23,深圳,50.1,81.9,90.8,50.3,12.1,3.0,96.0
2023-02-23,杭州,122.7,193.0,32.8,27.6,13.7,3.0,160.0
2023-02-23,成都,114.0,171.5,80.1,45.8,13.9,3.0,169.0
2023-02-23,武汉,92.1,152.7,,53.1,15.3,3.0,136.0
2023-02-23,西安,85.7,132.1,71.5,41.8,14.2,3.0,131.0
2023-02-23,南京,76.5,120.6,69.4,30.9,18.4,3.0,120.0
2023-02-23,重庆,71.2,116.0,74.3,21.9,15.8,3.0,115.0
2023-02-24,北京,124.2,190.9,20.3,40.2,16.2,3.3,157.0
2023-02-24,上海,74.0,127.7,58.0,31.6,9.7,3.3,112.0
2023-02-24,广州,47.2,78.6,66.1,27.2,10.3,3.3,83.0
2023-02-24,深圳,80.5,135.2,58.0,32.1,14.3,3.3,120.0
2023-02-24,杭州,28.7,46.3,102.3,45.8,10.6,3.3,75.0
2023-02-24,成都,73.4,115.0,23.3,39.5,9.1,3.3,97.0
2023-02-24,武汉,34.0,65.9,29.4,30.8,16.7,3.3,53.0
2023-02-24,西安,87.5,136.3,68.0,40.3,12.4,3.3,132.0
2023-02-24,南京,17.7,37.0,82.0,15.1,19.1,3.3,54.0
2023-02-24,重庆,55.3,84.7,62.7,35.9,14.5,3.3,91.0
2023-02-25,北京,151.0,241.5,81.2,29.1,12.1,3.6,214.0
2023-02-25,上海,89.6,145.3,31.3,36.4,18.0,3.6,120.0
2023-02-25,广州,62.9,109.6,79.2,36.3,9.6,3.6,107.0
2023-02-25,深圳,24.7,44.7,83.2,20.4,4.7,3.6,63.0
2023-02-25,杭州,44.2,74.1,50.1,31.1,8.6,3.6,73.0
2023-02-25,成都,72.8,111.8,90.4,34.4,13.5,3.6,124.0
2023-02-25,武汉,75.6,125.9,86.0,29.7,3.2,3.6,125.0
2023-02-25,西安,50.5,85.9,92.7,38.8,5.6,3.6,98.0
2023-02-25,南京,68.4,116.0,66.8,53.4,1.3,3.6,109.0
2023-02-25,重庆,39.9,77.4,86.9,29.7,6.3,3.6,83.0
2023-02-26,北京,84.9,128.0,41.7,20.3,19.6,3.9,119.0
2023-02-26,上海,46.9,80.2,34.4,21.8,8.3,3.9,70.0
2023-02-26,广州,65.1,113.0,63.9,51.7,13.5,3.9,104.0
2023-02-26,深圳,75.5,120.0,94.4,30.9,14.6,3.9,128.0
2023-02-26,杭州,98.7,160.7,58.0,29.2,9.3,3.9,142.0
2023-02-26,成都,31.5,57.9,56.9,19.9,13.4,3.9,61.0
2023-02-26,武汉,54.7,94.4,88.1,47.0,8.9,3.9,101.0
2023-02-26,西安,54.1,88.6,78.4,25.3,14.0,3.9,96.0
2023-02-26,南京,35.1,59.9,76.2,37.2,14.8,3.9,73.0
2023-02-26,重庆,63.6,102.5,76.1,39.4,12.7,3.9,107.0
2023-02-27,北京,52.8,89.0,63.8,27.7,11.3,4.2,89.0
2023-02-27,上海,110.5,183.4,52.9,38.0,18.4,4.2,154.0
2023-02-27,广州,94.7,148.7,47.2,28.4,12.4,4.2,133.0
2023-02-27,深圳,55.1,84.3,43.5,29.1,9.0,4.2,84.0
2023-02-27,杭州,60.7,101.4,71.9,35.3,6.3,4.2,102.0
2023-02-27,成都,57.5,85.7,102.2,52.1,13.4,4.2,110.0
2023-02-27,武汉,104.7,169.1,73.2,33.8,9.4,4.2,155.0
2023-02-27,西安,76.2,128.2,86.9,47.1,11.8,4.2,126.0
2023-02-27,南京,127.9,202.6,50.8,50.3,16.5,4.2,174.0
2023-02-27,重庆,95.7,158.9,88.2,42.0,12.2,4.2,150.0
2023-02-28,北京,27.0,53.8,-4.7,30.9,26.1,4.5,31.0
2023-02-28,上海,78.6,127.7,42.8,26.2,9.0,4.5,111.0
2023-02-28,广州,105.4,165.9,65.0,31.7,17.1,4.5,152.0
2023-02-28,深圳,108.8,172.0,66.8,22.3,13.4,4.5,157.0
2023-02-28,杭州,106.7,174.3,57.2,52.0,13.3,4.5,151.0
2023-02-28,成都,54.6,80.3,39.1,29.9,12.9,4.5,81.0
2023-02-28,武汉,70.6,116.7,84.6,47.4,15.6,4.5,119.0
2023-02-28,西安,,149.7,116.2,46.7,8.5,4.5,163.0
2023-02-28,南京,70.3,115.6,22.4,45.6,8.7,4.5,93.0
2023-02-28,重庆,65.2,115.2,52.8,42.7,16.0,4.5,99.0
2023-03-01,北京,63.1,104.7,41.2,33.0,12.8,4.8,92.0
2023-03-01,上海,77.4,124.3,77.1,15.8,4.8,4.8,124.0
2023-03-01,广州,70.9,122.6,68.1,25.3,20.2,4.8,112.0
2023-03-01,深圳,85.9,136.2,63.5,37.3,21.8,4.8,128.0
2023-03-01,杭州,77.1,125.4,81.9,27.7,16.5,4.8,125.0
2023-03-01,成都,56.1,98.9,44.1,33.0,4.7,4.8,85.0
2023-03-01,武汉,,93.6,54.7,34.4,14.9,4.8,91.0
2023-03-01,西安,74.5,123.7,29.6,46.7,12.6,4.8,101.0
2023-03-01,南京,43.1,69.4,,53.9,15.7,4.8,77.0
2023-03-01,重庆,40.7,63.6,62.2,40.6,19.2,4.8,74.0
2023-03-02,北京,16.5,36.2,88.7,48.5,9.8,5.0,55.0
2023-03-02,上海,73.0,118.0,64.8,21.0,7.6,5.0,114.0
2023-03-02,广州,97.0,151.4,53.9,37.1,15.8,5.0,138.0
2023-03-02,深圳,82.8,139.7,84.7,53.1,15.8,5.0,133.0
2023-03-02,杭州,44.7,75.9,62.8,48.9,6.3,5.0,79.0
2023-03-02,成都,79.5,119.4,32.2,36.7,7.5,5.0,108.0
2023-03-02,武汉,88.8,143.6,62.5,36.9,15.5,5.0,132.0
2023-03-02,西安,55.0,90.8,87.8,36.3,20.5,5.0,101.0
2023-03-02,南京,63.5,108.8,82.2,19.7,12.3,5.0,109.0
2023-03-02,重庆,44.5,74.6,59.2,13.9,4.7,5.0,77.0
2023-03-03,北京,48.8,77.7,58.3,52.7,19.8,5.3,82.0
2023-03-03,上海,,134.9,62.8,30.1,7.3,5.3,121.0
2023-03-03,广州,72.4,120.5,72.1,53.4,12.9,5.3,116.0
2023-03-03,深圳,36.5,50.4,101.6,69.6,13.7,5.3,84.0
2023-03-03,杭州,48.8,89.6,85.2,27.4,8.4,5.3,93.0
2023-03-03,成都,33.0,61.0,68.1,48.4,9.7,5.3,67.0
2023-03-03,武汉,60.7,96.0,86.1,37.0,9.4,5.3,107.0
2023-03-03,西安,80.2,119.5,81.2,26.0,-0.3,5.3,129.0
2023-03-03,南京,117.4,180.2,62.8,29.0,27.3,5.3,166.0
2023-03-03,重庆,110.8,175.3,57.0,28.3,11.8,5.3,156.0
2023-03-04,北京,49.8,84.4,50.9,25.5,8.8,5.7,80.0
2023-03-04,上海,126.9,210.7,56.4,23.2,7.1,5.7,175.0
2023-03-04,广州,99.5,155.9,74.4,24.8,15.1,5.7,149.0
2023-03-04,深圳,83.7,132.5,51.5,42.8,4.3,5.7,121.0
2023-03-04,杭州,64.1,110.3,38.7,31.2,17.8,5.7,92.0
2023-03-04,成都,93.0,149.2,94.5,39.4,5.1,5.7,149.0
2023-03-04,武汉,87.7,136.5,63.5,3.9,7.1,5.7,131.0
2023-03-04,西安,47.5,73.1,59.5,32.1,15.0,5.7,81.0
2023-03-04,南京,65.3,107.3,103.9,43.4,9.3,5.7,120.0
2023-03-04,重庆,46.8,78.0,78.9,31.0,13.8,5.7,88.0
2023-03-05,北京,54.3,95.4,85.5,37.5,10.6,6.0,99.0
2023-03-05,上海,112.2,184.7,56.0,48.7,8.6,6.0,157.0
2023-03-05,广州,86.9,139.2,83.2,59.8,9.3,6.0,138.0
2023-03-05,深圳,72.2,118.2,90.5,36.4,8.5,6.0,123.0
2023-03-05,杭州,,100.7,57.9,51.4,10.7,6.0,97.0
2023-03-05,成都,95.0,163.9,88.7,38.2,9.3,6.0,149.0
2023-03-05,武汉,72.9,117.1,40.6,44.0,19.8,6.0,104.0
2023-03-05,西安,95.4,149.9,53.9,28.1,14.0,6.0,136.0
2023-03-05,南京,76.0,127.7,87.0,42.6,10.0,6.0,126.0
2023-03-05,重庆,72.0,116.1,76.3,19.0,11.6,6.0,117.0
2023-03-06,北京,42.0,67.6,58.4,31.1,12.0,6.3,74.0
2023-03-06,上海,-4.2,-3.7,52.7,35.7,3.8,6.3,16.0
2023-03-06,广州,112.9,179.3,70.8,7.6,9.4,6.3,164.0
2023-03-06,深圳,54.3,92.0,63.4,22.8,0.9,6.3,91.0
2023-03-06,杭州,63.4,111.2,88.1,45.3,12.5,6.3,111.0
2023-03-06,成都,63.9,108.9,59.9,35.0,2.5,6.3,101.0
2023-03-06,武汉,0.7,19.3,57.5,45.5,13.3,6.3,24.0
2023-03-06,西安,57.6,93.3,75.5,29.7,-0.8,6.3,99.0
2023-03-06,南京,78.3,129.3,67.3,42.1,20.7,6.3,121.0
2023-03-06,重庆,74.9,128.2,46.8,45.6,6.6,6.3,109.0
2023-03-07,北京,67.0,109.1,94.5,53.7,19.8,6.6,118.0
2023-03-07,上海,22.1,37.9,78.8,29.9,9.9,6.6,58.0
2023-03-07,广州,68.5,108.0,,30.1,20.5,6.6,102.0
2023-03-07,深圳,102.3,168.0,92.5,32.3,7.0,6.6,160.0
2023-03-07,杭州,113.8,185.6,43.3,26.8,6.2,6.6,154.0
2023-03-07,成都,71.0,110.1,74.5,51.4,11.4,6.6,115.0
2023-03-07,武汉,60.0,104.2,69.5,23.5,10.0,6.6,100.0
2023-03-07,西安,,114.8,29.3,32.8,16.2,6.6,96.0
2023-03-07,南京,59.5,95.4,59.4,35.5,6.7,6.6,95.0
2023-03-07,重庆,27.8,52.4,59.8,43.5,11.6,6.6,57.0
2023-03-08,北京,51.8,86.4,88.5,50.8,14.6,6.9,98.0
2023-03-08,上海,57.8,108.6,54.3,33.9,11.2,6.9,91.0
2023-03-08,广州,112.3,177.2,101.0,55.6,20.0,6.9,175.0
2023-03-08,深圳,103.2,158.7,66.8,45.2,11.0,6.9,151.0
2023-03-08,杭州,84.6,131.9,42.1,24.1,9.9,6.9,118.0
2023-03-08,成都,81.0,130.0,47.1,47.4,15.1,6.9,116.0
2023-03-08,武汉,,52.0,30.9,32.0,18.8,6.9,50.0
2023-03-08,西安,57.3,101.4,,30.9,15.9,6.9,106.0
2023-03-08,南京,126.6,197.4,60.5,29.7,5.8,6.9,176.0
2023-03-08,重庆,64.6,95.6,63.1,32.4,22.4,6.9,103.0
2023-03-09,北京,77.4,133.3,61.4,44.3,12.1,7.2,117.0
2023-03-09,上海,57.7,98.8,63.7,43.7,11.9,7.2,95.0
2023-03-09,广州,56.3,92.6,58.4,29.8,7.5,7.2,91.0
2023-03-09,深圳,110.1,165.5,86.2,15.6,14.5,7.2,167.0
2023-03-09,杭州,28.0,45.8,52.5,25.7,14.7,7.2,55.0
2023-03-09,成都,111.7,174.7,22.2,38.9,11.7,7.2,143.0
2023-03-09,武汉,77.8,126.6,85.2,29.8,17.6,7.2,127.0
2023-03-09,西安,21.7,51.2,58.8,19.7,12.6,7.2,50.0
2023-03-09,南京,31.4,63.3,69.4,24.4,14.2,7.2,65.0
2023-03-09,重庆,57.2,100.0,55.2,50.4,9.5,7.2,91.0
2023-03-10,北京,,136.5,86.3,26.7,11.8,7.5,138.0
2023-03-10,上海,71.7,122.3,106.3,54.5,12.3,7.5,129.0
2023-03-10,广州,42.1,73.0,49.4,28.3,3.5,7.5,70.0
2023-03-10,深圳,84.2,133.9,23.9,42.4,10.7,7.5,111.0
2023-03-10,杭州,96.2,154.3,52.0,34.7,5.2,7.5,136.0
2023-03-10,成都,82.6,130.4,71.6,33.4,11.5,7.5,128.0
2023-03-10,武汉,63.5,108.7,49.5,50.3,21.6,7.5,96.0
2023-03-10,西安,54.4,88.6,47.0,69.8,20.7,7.5,84.0
2023-03-10,南京,51.0,82.9,61.9,29.1,10.0,7.5,86.0
2023-03-10,重庆,25.6,46.0,65.6,41.7,15.8,7.5,57.0
2023-03-11,北京,82.9,127.3,48.4,17.9,14.3,7.8,119.0
2023-03-11,上海,118.5,184.6,,38.6,14.4,7.8,178.0
2023-03-11,广州,56.1,93.1,74.2,31.0,12.9,7.8,97.0
2023-03-11,深圳,85.9,140.2,87.0,49.8,7.2,7.8,138.0
2023-03-11,杭州,89.3,143.5,73.1,22.4,14.5,7.8,136.0
2023-03-11,成都,94.3,154.9,85.8,47.4,7.8,7.8,147.0
2023-03-11,武汉,78.6,131.2,38.5,52.8,15.9,7.8,110.0
2023-03-11,西安,39.5,61.6,51.1,21.7,-0.5,7.8,68.0
2023-03-11,南京,48.0,87.5,49.2,42.3,4.4,7.8,77.0
2023-03-11,重庆,41.0,71.0,51.5,30.3,14.9,7.8,70.0
2023-03-12,北京,72.3,112.6,44.9,11.1,20.1,8.2,105.0
2023-03-12,上海,119.3,188.3,65.5,54.2,17.7,8.2,169.0
2023-03-12,广州,47.2,84.2,50.7,21.3,-1.4,8.2,77.0
2023-03-12,深圳,60.8,107.7,50.3,12.6,-1.5,8.2,93.0
2023-03-12,杭州,65.2,108.5,67.9,26.1,1.9,8.2,105.0
2023-03-12,成都,43.3,74.2,58.9,40.5,12.6,8.2,76.0
2023-03-12,武汉,85.8,132.3,101.4,30.0,15.0,8.2,144.0
2023-03-12,西安,96.8,153.2,79.4,30.8,12.2,8.2,148.0
2023-03-12,南京,46.0,82.7,84.1,26.7,10.3,8.2,89.0
2023-03-12,重庆,83.2,130.2,31.9,16.1,9.7,8.2,113.0
2023-03-13,北京,92.5,147.0,68.0,37.4,13.1,8.5,138.0
2023-03-13,上海,88.2,141.3,48.4,8.3,15.8,8.5,125.0
2023-03-13,广州,67.6,106.3,,22.4,9.4,8.5,97.0
2023-03-13,深圳,19.9,35.6,66.6,17.8,19.4,8.5,51.0
2023-03-13,杭州,41.2,84.7,27.0,24.8,11.8,8.5,60.0
2023-03-13,成都,96.7,156.1,12.9,20.8,10.1,8.5,121.0
2023-03-13,武汉,57.4,95.2,58.8,30.2,15.5,8.5,92.0
